id,title,priority,status,type,lane,release,urgency_tier,readiness,hard_blockers,active_dependency_edges,acceptance_criteria_present,packet_available,description_short
polylogue-fnm.10,fields/select stage with parent-field projection (first real Transform),P2,open,feature,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-fnm,True,True,"The upward-access ceiling: session.* fields work for FILTERING on every unit (~25 scoped fields, metadata.py:620-658) and for whitelisted group-by, but output shapes are frozen Pydantic payloads that hardcode exactly tw…"
polylogue-fnm.11,Pipeline/clause parity across units + generated support matrix,P2,open,task,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-fnm,True,True,Live evidence: `sessions where origin:claude-code-session | count` fails with 'pipeline terminal stage must be an executable <unit>s where ... query' while `observed-events where kind:tool_finished | group by handler | …
polylogue-fnm.12,"User-defined query macros: named, composable DSL shorthands in user.db",P2,open,feature,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-fnm,True,True,The highest-leverage runtime configurable found in the preference design pass: operators (and agents) repeat the same filter combinations constantly — 'my real coding sessions' = origin:claude-code-session + repo-scope …
polylogue-fnm.13,Set-algebra over query results: union/intersect/except between queries,P2,open,feature,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-fnm;relates-to:polylogue-fnm.9,True,True,
polylogue-fnm.14,find <query> | compact: token-budgeted corpus-compaction projection with drop manifest,P2,open,feature,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,related:polylogue-3tl;related:polylogue-4ts;parent-child:polylogue-fnm;related:polylogue-rxdo.3,True,True,"The R&D-flywheel enabler: package a queried cohort as a decision-dense, lineage-deduplicated digest for an external LLM, with an honest fidelity manifest. A projection/render preset over the read algebra (CompactProject…"
polylogue-fnm.2,Projection predicates/windows + render/layout stages on attached units,P2,open,feature,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-fnm,True,True,"Declared predicates/windows on attached units (e.g. with messages[role:user, last:20]) and render/layout stages so read packages and demos are declarable in the query rather than per-view flags. Direction: .agent/includ…"
polylogue-fnm.4,Shell completion + fuzzy selection as read-only projections of the grammar registries,P2,open,feature,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-fnm,True,True,"Completion/query-builder metadata built on the same grammar+registries used by CLI/MCP/daemon/web — not a second parser. Substantial substrate exists (query_completions tool, projection-unit completions landed 07-03); r…"
polylogue-fnm.6,Wire the terminal stage to projections: | read / | context-image,P2,open,feature,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-fnm,True,True,QueryUnitTransformStage is reserved-never-parsed and terminal args are reserved for future actions. Wire the terminal stage so a pipeline can end in a projection: `sessions where ... | read view:dialogue` / `| context-i…
polylogue-jnj.1,Collapse read per-view flags into ProjectionSpec/RenderSpec algebra,P2,open,task,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-jnj,True,True,"read exposes compact algebra (--projection/--render/--spec) alongside per-view flag clusters (--window-hours, --repo-path, --since-hours, --related-limit...). Extend ProjectionSpec/RenderSpec to cover neighbor/correlati…"
polylogue-jnj.5,Route ops reset --session/--source through the mutation contract,P2,open,bug,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-kwsb,True,True,Identity resets tombstone directly before the preview/confirmation branch — a typo mutates suppression state without dry-run or JSON evidence. Require dry-run preview + --yes + stable JSON like other destructive ops.
polylogue-t46,Contracts own surfaces: delete parallel dispatch and the QA middle layer,P2,open,epic,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,epic-needs-child-closure,,,True,True,"Make existing contracts (query DSL, terminal units, refs, read-view profiles, action/route contracts, generated docs/schemas) the actual owners of behavior; delete hand-written parallel surfaces. GH issue thread (body +…"
polylogue-t46.3,"Unify list/search query-spec->ArchiveStore execution across CLI, MCP, and daemon web",P2,open,task,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-t46,True,True,
polylogue-t46.4,Delegate daemon session-similarity KNN to SqliteVecProvider.query_by_session,P2,open,task,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-t46,True,True,
polylogue-t46.5,Route CLI transcript/dialogue file export through substrate read+render; delete streaming_markdown SQL path,P2,open,task,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-t46,True,True,
polylogue-t46.6,Fix referenced_path OR-vs-AND filter divergence and delete dead CLI stats aggregators,P2,open,task,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-t46,True,True,
polylogue-t46.8,MCP surface collapse: ~96 tools -> verb algebra (query/get/explain/context/assert/maintenance...),P2,open,task,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-t46,True,True,The MCP surface (96 tools live) is a discovery burden and a maintenance trap (every tool = contract + names + regen). Collapse to a small verb algebra: one query(expression) over the DSL absorbs ~40 read tools; get/expl…
polylogue-x7d,Unify root query row rendering contracts,P2,open,task,04-read-contract-query-render,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-jnj,True,True,"The bounded find fix had to patch three projection/rendering paths: archive_query root rows, query_output deterministic rows, and select rows. This duplication let --limit bound row count while multiline titles/snippets…"
polylogue-212.7,Demo Finding Packet contract + prompt runner + registry manifest,P2,open,task,05-analysis-provenance-citations,C-read-contract,T1-critical-path-correctness,blocked-hard,polylogue-212.9,parent-child:polylogue-212;blocks:polylogue-212.9,True,True,"Convert 212 from a shelf of named demos into a PORTFOLIO CONTRACT: every demo is an executable PROMPT.md handed to a coding agent, and every prompt emits the identical Demo Finding Packet: PROMPT.md, finding.yaml (five-…"
polylogue-212.8,The honesty anti-demo: a tempting finding that emits verdict not_supported,P2,open,task,05-analysis-provenance-citations,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-212,True,True,"Ship a demo whose SUCCESS is refusal: attempt a tempting claim (e.g. minute-by-minute multi-source operator reconstruction) and emit the standard packet with verdict: not_supported, listing missing modalities, missing r…"
polylogue-3tl.16,Public claims ledger: every README/launch claim carries a status and an evidence ref,P2,open,task,05-analysis-provenance-citations,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-3tl,True,True,"Turn radical honesty into a product surface: every public claim (README, docs site, launch post, category one-liner) must be exactly one of proven (backed by a finding/proof artifact), capability (code exists, no measur…"
polylogue-bby.15,Evidence basket -> citable report -> verified export (cockpit core loop),P2,open,task,05-analysis-provenance-citations,C-read-contract,T1-critical-path-correctness,blocked-hard,polylogue-svfj,parent-child:polylogue-bby;blocks:polylogue-svfj,True,True,"The missing ""report"" end of the web workbench: select blocks/spans in the reader -> basket (content-hash anchors + quote + note + provenance of the query that surfaced it) -> live Markdown report draft with footnotes ->…"
polylogue-rxdo,"Analysis provenance: queries, result-sets, findings, analyses as first-class objects",P2,open,epic,05-analysis-provenance-citations,C-read-contract,T1-critical-path-correctness,epic-needs-child-closure,,related:polylogue-37t.12;related:polylogue-4p1;related:polylogue-fnm;related:polylogue-t46,True,True,"THE convergent frontier from the 2026-07-05 R&D program (hit independently by swarm waves 2/4 and multiple GPT-Pro review branches). Today a query is a transient execution: nothing addressable survives it, so analyses c…"
polylogue-rxdo.1,"ObjectRef expansion: query, query-run, result-set, finding, cohort, analysis, annotation-batch kinds",P2,open,task,05-analysis-provenance-citations,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-rxdo,True,True,"Verified live 2026-07-06: ObjectRefKind in core/refs.py is a closed Literal of 29 kinds with none of the analysis-object kinds; normalize_object_ref_text rejects unknown kinds, so nothing can target a query or result se…"
polylogue-rxdo.2,Content-addressed query identity + durable user.db queries/query_names/result_sets/query_edges,P2,open,task,05-analysis-provenance-citations,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,related:polylogue-60i5;parent-child:polylogue-rxdo,True,True,"query:<hash> keyed on the canonical planned AST AFTER macro expansion (mirrors content-hash idempotency: equivalent queries collapse). Mutable human names are a separate git-branch-style pointer table (name mutable, has…"
polylogue-rxdo.3,Query-run + result-relation telemetry in ops.db; refs on every query envelope,P2,open,task,05-analysis-provenance-citations,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-rxdo,True,True,"Every COMMITTED query execution (CLI, MCP, daemon web, API) records an ops.db query_runs row (actor, surface, verb, request+lowered spec, archive epoch, timing, status, degraded state) and a result fingerprint + bounded…"
polylogue-rxdo.4,"AssertionKind.FINDING: claims with evidence, reusing the candidate->judge lifecycle verbatim",P2,open,task,05-analysis-provenance-citations,C-read-contract,T1-critical-path-correctness,implementation-ready-after-local-inspection,,parent-child:polylogue-rxdo;related:polylogue-svfj,True,True,"A finding is a durable claim (n, statistic, query_ref, result_set_ref, expected) produced by a detector/agent/analysis, stored as an assertion row so the ENTIRE existing lifecycle (candidate default, judge_assertion_can…"
